Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags
2017-04-10 18:50:04.773,0.0,TCP,13892_169,80,192.168.220.15,37737,1,66,1,.A....
2017-04-08 23:40:08.692,0.247,TCP,192.168.200.8,50070,10296_238,443,2,166,1,.AP...
2017-04-06 17:26:03.209,0.0,TCP,11142_116,443,192.168.220.9,38472,1,66,1,.A....
2017-04-06 01:07:26.942,0.002,TCP,192.168.220.10,45461,192.168.100.5,445,2,174,1,.AP...
2017-04-05 17:24:15.150,0.0,TCP,10499_34,80,192.168.200.9,56425,1,496,1,.AP...
2017-04-06 11:01:58.958,0.175,TCP,192.168.220.12,57888,10447_157,443,2,1375,1,.AP...
2017-04-11 08:55:41.556,0.0,TCP,192.168.210.5,54415,10394_149,443,1,55,1,.A....
2017-04-05 14:06:01.928,0.04,TCP,192.168.220.8,53353,10095_80,80,2,132,1,.A...F
2017-04-07 10:00:08.128,0.316,TCP,192.168.200.8,60572,10194_100,80,2,523,1,.AP...
2017-04-10 12:38:40.029,0.0,TCP,192.168.220.6,44534,10124_1,80,1,66,1,.A....
2017-04-09 11:09:28.506,0.0,TCP,192.168.200.8,61019,10158_155,443,1,55,1,.A....
2017-04-06 16:13:02.023,0.0,TCP,192.168.220.13,57820,10145_17,80,1,66,1,.A....
2017-04-10 16:34:51.053,0.018,TCP,192.168.220.14,40689,10073_64,443,3,215,1,.AP..F
2017-04-09 20:11:30.231,1.825,TCP,10296_238,443,192.168.200.8,62370,8,772,1,.AP...
2017-04-07 07:43:31.045,0.0,TCP,10056_137,443,192.168.220.15,56244,1,66,1,.A....
2017-04-11 11:52:44.038,1.877,TCP,192.168.210.5,61676,10068_98,443,29,3742,1,.AP.S.
2017-04-07 16:31:01.525,0.015,TCP,192.168.200.8,51635,13365_222,443,3,193,1,.APR.F
2017-04-09 18:28:06.924,0.107,TCP,14645_180,443,192.168.200.9,64481,5,535,1,.AP.S.
2017-04-08 17:50:53.108,0.855,TCP,192.168.220.14,60088,10185_51,443,10,1412,1,.AP.S.
2017-04-05 15:44:10.775,0.022,TCP,10415_65,443,192.168.220.14,57074,2,1120,1,.AP...
2017-04-07 10:45:16.733,0.0,TCP,192.168.200.4,58741,10055_190,443,1,66,1,.A....
2017-04-06 15:18:17.345,0.0,TCP,192.168.220.15,57287,16841_133,443,1,66,1,.A....
2017-04-08 16:02:59.925,0.015,TCP,192.168.220.14,49622,10675_8,80,2,132,1,.A...F
2017-04-06 14:15:32.687,0.0,TCP,10296_232,80,192.168.220.7,51064,1,74,1,.A..S.
2017-04-07 14:01:40.187,0.003,TCP,12189_210,443,192.168.200.9,52023,4,269,1,.AP..F
2017-04-11 19:26:17.652,0.071,TCP,10223_24,80,192.168.210.5,57665,4,5134,1,.AP.S.
2017-04-05 14:48:19.917,0.0,TCP,10223_4,80,192.168.220.8,53670,1,66,1,.A....
2017-04-07 11:54:04.935,0.0,TCP,192.168.210.5,53550,12843_49,80,1,55,1,.A....
2017-04-10 16:20:05.318,0.822,TCP,192.168.220.8,34761,10296_226,443,21,3962,1,.AP...
2017-04-07 10:49:42.573,2.679,TCP,192.168.210.5,49249,10278_34,80,7,4739,1,.AP...
2017-04-07 13:05:30.000,0.0,TCP,192.168.220.10,38050,10171_252,443,1,66,1,.A....
2017-04-11 07:57:23.419,0.0,TCP,192.168.220.9,35107,10415_65,443,2,108,1,...R..
2017-04-05 16:59:40.500,0.02,TCP,10223_61,80,192.168.200.5,41880,2,132,1,.A...F
2017-04-07 09:43:02.545,0.431,TCP,192.168.220.11,53646,13201_231,80,4,637,1,.AP.S.
2017-04-11 11:02:01.375,0.0,TCP,12392_18,80,192.168.220.11,53743,1,54,1,.A....
2017-04-11 16:03:09.662,0.0,UDP,192.168.220.16,42789,DNS,53,1,109,1,......
2017-04-08 19:33:34.310,1.63,TCP,10296_238,443,192.168.200.8,65380,6,695,1,.AP...
2017-04-05 14:31:42.616,0.0,TCP,13817_125,80,192.168.220.9,52392,1,66,1,.A....
2017-04-05 12:54:31.341,0.243,TCP,192.168.220.13,45121,10139_57,80,5,1389,1,.AP.SF
2017-04-05 12:52:37.293,0.003,TCP,11196_175,443,192.168.220.7,52444,4,295,1,.AP..F
2017-04-10 17:46:05.988,0.0,UDP,192.168.210.5,63007,DNS,53,1,75,1,......
2017-04-11 06:17:52.650,0.286,TCP,10117_80,443,192.168.220.11,49995,6,569,1,.AP.S.
2017-04-06 16:29:35.138,0.0,TCP,10064_169,443,192.168.220.4,41421,1,66,1,.A....
2017-04-06 18:06:15.463,0.0,TCP,192.168.210.5,56588,11050_130,443,1,55,1,.A....
2017-04-08 07:09:30.971,1.559,TCP,10073_64,443,192.168.220.7,43683,8,12557,1,.AP.S.
2017-04-05 10:13:31.748,0.024,TCP,10060_27,80,192.168.210.4,57725,4,2008,1,.AP.S.
2017-04-05 14:14:27.243,0.0,TCP,192.168.210.5,61681,13370_152,80,1,55,1,.A....
2017-04-10 13:23:55.815,0.0,TCP,10012_11,80,192.168.220.13,48274,1,66,1,.A...F
2017-04-07 17:10:42.071,0.0,TCP,192.168.220.14,52009,10068_34,80,1,66,1,.A....
